District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month
Sankhuwasabha,5/12/2010,27.3,87.3,3.167761097,81.89949086,9.540522193,65.83456919,15.3430483,7.697617493,20.75373368,11.21921018,9.534660574,15.12904047,2.18325718,4.757056136,0.453453003,4.303766319,2.224640992,4.210639687,0.615842037,3.595006527,2010,5
Sankhuwasabha,7/22/2014,27.3,87.3,3.237015023,81.96728935,10.25982364,69.32991509,15.77133246,9.06525147,20.73957544,12.04153494,8.698145003,15.38645983,2.19572175,4.736250816,0.45649902,4.279647289,2.284350098,4.253246244,0.629797518,3.623670803,2014,7
Sankhuwasabha,9/30/2018,27.3,87.3,2.626827133,82.06363239,9.406323851,68.81645514,14.50277899,7.810175055,19.70886214,10.59914661,9.109890591,14.05820569,2.103479212,4.62190372,0.40678337,4.21547046,2.166345733,4.12643326,0.557724289,3.568840263,2018,9
Saptari,1/1/1981,26.6,86.8,2.490254569,94.95759791,10.37088773,51.65329634,22.88656658,10.91714752,28.93908616,18.10839426,10.83054178,22.58325065,2.54404047,4.485078329,0.991442559,3.493577023,3.365326371,5.080391645,1.442108355,3.638133159,1981,1
Saptari,3/12/1985,26.6,86.8,2.600261097,94.94119452,10.41522193,51.82543734,23.55466057,11.19191906,29.56750653,18.7045953,10.86296997,23.37630548,2.587924282,4.458335509,1.01136423,3.44689295,3.42441906,5.13189295,1.485809399,3.646148825,1985,3
Saptari,5/22/1989,26.6,86.8,1.92176893,94.95007833,10.23037859,47.70557441,24.05471932,10.55774151,30.21404047,19.05313969,11.16069191,24.06769582,2.6770953,4.511579634,1.100802872,3.410868146,3.505972585,5.178355091,1.602669713,3.575724543,1989,5
Saptari,8/1/1993,26.6,86.8,1.615659269,94.93388381,9.970665796,45.98462794,24.19608355,10.01799608,30.56239556,19.20342037,11.35890992,24.2570953,2.718537859,4.768335509,1.060920366,3.707336815,3.566272846,5.404588773,1.535091384,3.869203655,1993,8
Saptari,10/11/1997,26.6,86.8,1.598328982,94.95149478,10.44669713,49.43208225,23.71152742,10.73887728,29.97221279,18.86476501,11.10746736,23.69793734,2.631651436,4.581781984,1.034530026,3.546964752,3.425822454,5.130979112,1.525842037,3.605,1997,10
Saptari,12/21/2001,26.6,86.8,2.305809399,95.02381854,10.89003916,54.43784595,23.15556789,12.28744778,29.06306136,18.50022193,10.5629047,22.98837467,2.456906005,4.252349869,0.979203655,3.273035248,3.22944517,4.830065274,1.460750653,3.369464752,2001,12
Saptari,3/2/2006,26.6,86.8,2.809986945,94.9733094,11.40259138,56.99713446,23.38789817,13.01944517,29.04858355,18.87368146,10.17477807,23.23674282,2.382741514,4.17517624,0.934856397,3.24020235,3.130189295,4.736592689,1.373779373,3.363061358,2006,3
Saptari,5/12/2010,26.6,86.8,3.172375979,94.9103329,11.73766319,58.92027415,23.24023499,13.48321802,28.89533943,18.77966057,10.11565927,23.09340731,2.506201044,4.328557441,1.053061358,3.275463446,3.373929504,5.01825718,1.549262402,3.469099217,2010,5
Saptari,7/22/2014,26.6,86.8,3.433984324,94.95892227,12.5594644,60.91174396,23.7427825,14.69116917,29.00705421,19.64719138,9.35980405,23.32032658,2.412580013,4.193866754,0.934983671,3.25883083,3.249562378,4.894095363,1.425146963,3.469059438,2014,7
Saptari,9/30/2018,26.6,86.8,2.839256018,95.13035011,11.58894967,60.234814,22.6397593,13.65579869,28.12124726,18.41091904,9.7102407,22.21798687,2.361203501,4.083938731,0.915229759,3.16868709,3.177330416,4.763544858,1.372669584,3.390700219,2018,9
Sarlahi,1/1/1981,26.9,85.5,2.461749347,94.81562663,9.910750653,49.36401436,22.89318538,10.10149478,29.33456919,17.75324413,11.58133812,22.73355091,2.562943864,4.372101828,1.028596606,3.343498695,3.545130548,5.299379896,1.511357702,3.787898172,1981,1
Sarlahi,3/12/1985,26.9,85.5,2.744451697,94.80059399,9.964556136,49.9743342,23.48576371,10.29255875,29.83430809,18.28429504,11.55039164,23.3801436,2.574373368,4.366031332,1.031272846,3.334523499,3.551279373,5.29575718,1.524719321,3.770894256,1985,3
Sarlahi,5/22/1989,26.9,85.5,2.029556136,94.80346606,9.802160574,45.40699739,24.12310052,9.713309399,30.63984334,18.81094648,11.82906658,24.23964752,2.676697128,4.536403394,1.067865535,3.468674935,3.650339426,5.475045692,1.589660574,3.885241514,1989,5
Sarlahi,8/1/1993,26.9,85.5,2.082937337,94.79605091,9.859575718,46.38660574,23.89063969,9.614627937,30.45210836,18.69751958,11.7543342,23.92059399,2.627284595,4.543896867,1.031977807,3.511677546,3.595678851,5.423694517,1.534980418,3.888185379,1993,8
Sarlahi,10/11/1997,26.9,85.5,2.014738903,94.81016319,10.12977154,48.42159922,23.51169713,9.963505222,29.99400131,18.46203003,11.53184726,23.46418407,2.583988251,4.390104439,1.038577023,3.351370757,3.539099217,5.300319843,1.545110966,3.755065274,1997,10
Sarlahi,12/21/2001,26.9,85.5,2.416116188,94.87806789,10.3875718,51.95853133,23.1170953,11.33345953,29.3868799,18.14229112,11.24462794,22.97593995,2.470659269,4.204673629,0.975124021,3.229778068,3.420515666,5.165195822,1.448968668,3.716266319,2001,12
Sarlahi,3/2/2006,26.9,85.5,3.38712141,94.83246736,11.20808094,56.69370757,23.16825065,12.59380548,29.04960183,18.41034595,10.63911227,22.97915144,2.370293734,4.006018277,0.94979765,3.055881201,3.290254569,4.929875979,1.410091384,3.519490862,2006,3
Sarlahi,5/12/2010,26.9,85.5,3.413498695,94.77857702,11.4395235,58.13755222,23.12409922,13.04900131,29.01618799,18.35193211,10.66464099,23.05078329,2.504001305,4.199751958,1.110110966,3.089601828,3.508779373,5.154614883,1.653994778,3.500744125,2010,5
Sarlahi,7/22/2014,26.9,85.5,3.251345526,94.82210973,11.97739386,58.03398432,23.73943828,13.72095363,29.4473612,19.21705421,10.23055519,23.45561724,2.433912476,4.128517309,0.990372306,3.138040496,3.411645983,5.120679295,1.500725016,3.62011757,2014,7
Sarlahi,9/30/2018,26.9,85.5,2.54356674,94.99111597,10.9887965,57.1443326,22.68816193,12.64507659,28.62803063,18.0590372,10.56868709,22.5033698,2.42750547,4.137899344,0.981509847,3.156673961,3.418293217,5.212582057,1.464573304,3.747527352,2018,9
Sindhuli,1/1/1981,27.2,85.9,2.322774151,90.81817232,9.313805483,50.61348564,20.67274804,8.497937337,26.74808747,16.04738251,10.70097911,20.22616188,2.338309399,4.297428198,0.850182768,3.447336815,2.985913838,4.492937337,1.224993473,3.268028721,1981,1
Sindhuli,3/12/1985,27.2,85.9,2.466507833,90.811547,9.326181462,50.69819191,21.30738903,8.643922977,27.35710836,16.57205614,10.78520888,20.94740862,2.357225849,4.26095953,0.8504047,3.410502611,2.999033943,4.477402089,1.235966057,3.241331593,1985,3
Sindhuli,5/22/1989,27.2,85.9,1.859784595,90.81953655,9.244778068,46.98186031,21.79699739,8.222682768,28.01903394,16.96833551,11.05076371,21.67407311,2.425280679,4.399980418,0.86906658,3.530776762,3.055156658,4.604588773,1.268975196,3.335711488,1989,5
Sindhuli,8/1/1993,27.2,85.9,1.760907311,90.80833551,9.196096606,46.90106397,21.71918407,7.902343342,28.02387076,16.94024151,11.08365535,21.54012402,2.438244125,4.506253264,0.856416449,3.649869452,3.074412533,4.686037859,1.232043081,3.45363577,1993,8
Sindhuli,10/11/1997,27.2,85.9,1.736684073,90.81924282,9.410750653,48.61822454,21.43774151,8.172369452,27.67695822,16.80222585,10.87474543,21.16174282,2.367356397,4.349654047,0.837049608,3.512513055,2.980248042,4.490509138,1.221005222,3.269327676,1997,10
Sindhuli,12/21/2001,27.2,85.9,2.31116188,90.88308747,9.729053525,52.89069843,20.96965405,9.62323107,26.94041775,16.44906005,10.49114883,20.57199739,2.244171018,4.090248042,0.802278068,3.287963446,2.854353786,4.308590078,1.166671018,3.142003916,2001,12
Sindhuli,3/2/2006,27.2,85.9,3.146351175,90.84175587,10.51285248,57.59738903,21.06293734,10.90247389,26.66767624,16.73484334,9.932734987,20.63723238,2.175698433,3.938191906,0.784184073,3.153857702,2.773714099,4.141664491,1.145848564,2.995802872,2006,3
Sindhuli,5/12/2010,27.2,85.9,3.374516971,90.7873564,10.78424282,59.28971279,21.01309399,11.42009791,26.5961423,16.69039817,9.905828982,20.66630548,2.295359008,4.10520235,0.927872063,3.177460836,2.968113577,4.370822454,1.363942559,3.006879896,2010,5
Sindhuli,7/22/2014,27.2,85.9,3.328020901,90.83994121,11.42487263,60.48431744,21.5148857,12.36723057,26.78430438,17.51161332,9.272913129,20.92857609,2.226172436,4.030613978,0.805467015,3.225225343,2.886309602,4.342808622,1.208876551,3.133984324,2014,7
Sindhuli,9/30/2018,27.2,85.9,2.561137856,90.98617068,10.41890591,59.00678337,20.47380744,11.13527352,25.99796499,16.32231947,9.675317287,19.93619256,2.187636761,4.004507659,0.772078775,3.232538293,2.828555799,4.321947484,1.135229759,3.186717724,2018,9
Solukhumbu,1/1/1981,28,86.8,1.054575718,56.0805483,3.60133812,55.95732376,-3.672630548,-10.74937337,3.367989556,-9.292617493,12.66063316,-2.993681462,3.490411227,6.838949086,1.338798956,5.500137076,4.045156658,7.095828982,1.79156658,5.304138381,1981,1
Solukhumbu,3/12/1985,28,86.8,1.053707572,56.14282637,3.662748042,55.54402742,-2.97633812,-10.26330287,4.095646214,-8.66575718,12.76165144,-2.210300261,3.424810705,6.673374674,1.298315927,5.37522846,3.916090078,6.854680157,1.713942559,5.140809399,1985,3
Solukhumbu,5/22/1989,28,86.8,0.963126632,56.14806789,3.882186684,56.09072454,-2.513211488,-9.659817232,4.615234987,-8.168851175,12.78398172,-1.380946475,3.411932115,6.684510444,1.244947781,5.4395953,3.872865535,6.825150131,1.644432115,5.180600522,1989,5
Solukhumbu,8/1/1993,28,86.8,0.828870757,56.14034595,3.818263708,54.41046345,-2.527656658,-10.04744778,4.666703655,-8.141762402,12.80843342,-1.345913838,3.41886423,6.806011749,1.226690601,5.579164491,3.87176893,6.922160574,1.622362924,5.299869452,1993,8
Solukhumbu,10/11/1997,28,86.8,0.991155352,56.15936031,3.841122715,54.4775,-2.488727154,-10.01347258,4.584053525,-8.027114883,12.61090078,-1.499712794,3.34272846,6.712454308,1.193296345,5.519046997,3.820150131,6.883727154,1.593701044,5.290019582,1997,10
Solukhumbu,12/21/2001,28,86.8,1.078289817,56.17181462,3.744941253,55.67560052,-3.018381201,-10.22525457,4.074105744,-8.674223238,12.74842689,-2.261899478,3.334712794,6.576050914,1.231031332,5.344980418,3.804530026,6.734432115,1.612467363,5.122160574,2001,12
Solukhumbu,3/2/2006,28,86.8,1.189993473,56.18839426,3.920241514,56.64641645,-2.398368146,-9.538198433,4.523061358,-8.012513055,12.53541123,-1.407493473,3.339862924,6.52037859,1.257245431,5.26325718,3.814634465,6.676436031,1.662715405,5.013903394,2006,3
Solukhumbu,5/12/2010,28,86.8,1.503844648,56.15413838,4.124895561,59.52409269,-2.510535248,-8.952180157,4.262023499,-8.079601828,12.34167755,-1.590078329,3.363178851,6.525313316,1.276984334,5.248446475,3.860979112,6.700567885,1.696684073,5.004184073,2010,5
Solukhumbu,7/22/2014,28,86.8,1.729986937,56.23330503,4.393762247,61.88783148,-1.821966035,-7.992704115,4.648563031,-7.083239713,11.73170477,-1.044598302,3.196642717,6.232534291,1.209712606,5.022710647,3.676642717,6.412932724,1.593834095,4.819124755,2014,7
Solukhumbu,9/30/2018,28,86.8,1.265295405,56.19969365,3.799649891,61.79387309,-3.834070022,-9.720875274,2.838752735,-9.209649891,12.04820569,-3.384835886,3.393698031,6.71785558,1.305733042,5.41190372,3.95214442,6.995623632,1.733063457,5.263107221,2018,9
Sunsari,1/1/1981,26.6,87.1,3.061781984,93.91576371,10.54672977,54.82201697,22.01148172,11.11667755,27.85090731,17.33426893,10.51649478,21.5731201,2.365522193,4.216037859,0.889373368,3.326592689,3.079614883,4.677996084,1.286370757,3.391762402,1981,1
Sunsari,3/12/1985,26.6,87.1,2.882845953,93.90141645,10.4707376,53.67011749,22.81652742,11.16265013,28.73481723,18.01782637,10.71704961,22.58041123,2.426912533,4.245900783,0.938968668,3.306886423,3.157493473,4.754817232,1.355659269,3.399046997,1985,3
Sunsari,5/22/1989,26.6,87.1,2.353302872,93.91537859,10.41064621,50.88164491,23.10993473,10.72686031,29.10345953,18.2268342,10.87646214,22.99665144,2.486501305,4.233655352,0.990855091,3.243022193,3.216788512,4.75964752,1.453798956,3.305646214,1989,5
Sunsari,8/1/1993,26.6,87.1,1.86676893,93.89512402,10.07903394,48.28327023,23.37712141,10.0614752,29.62010444,18.41658616,11.20353786,23.35292428,2.531703655,4.485456919,0.973426893,3.512010444,3.269875979,4.943218016,1.399229765,3.543994778,1993,8
Sunsari,10/11/1997,26.6,87.1,2.039830287,93.91334856,10.68695822,52.97691906,22.79553525,11.03205614,28.83935379,18.09327023,10.74613577,22.62157963,2.43633812,4.312186684,0.936951697,3.375084856,3.124549608,4.690907311,1.384627937,3.306109661,1997,10
Sunsari,12/21/2001,26.6,87.1,2.668426893,93.9837141,11.04806136,57.48093995,22.33103786,12.44237598,28.0714752,17.80931462,10.2623107,22.06992167,2.307597911,4.049073107,0.891638381,3.157238903,2.973988251,4.453289817,1.327023499,3.126279373,2001,12
Sunsari,3/2/2006,26.6,87.1,3.144281984,93.93362924,11.44914491,59.23553525,22.63153394,13.02142298,28.17646214,18.2029047,9.973596606,22.41627937,2.249308094,3.990665796,0.868844648,3.121912533,2.896331593,4.378798956,1.27477154,3.104118799,2006,3
Sunsari,5/12/2010,26.6,87.1,3.883746736,93.86701044,11.83581593,61.30707572,22.49107702,13.49368146,27.98548303,18.17581593,9.80944517,22.21601175,2.307891645,4.068968668,0.93017624,3.138766319,3.056560052,4.593146214,1.347565274,3.245796345,2010,5
Sunsari,7/22/2014,26.6,87.1,3.550365774,93.91875898,12.5544742,62.58691052,23.10792946,14.5688243,28.28963423,19.10261267,9.187106466,22.67466362,2.289497061,4.084807315,0.857426519,3.227380797,3.019562378,4.601077727,1.291397779,3.309562378,2014,7
Sunsari,9/30/2018,26.6,87.1,2.972035011,94.08203501,11.64466083,62.16382932,21.96921225,13.60800875,27.37617068,17.82636761,9.549868709,21.54612691,2.233763676,3.930919037,0.840547046,3.090371991,2.943676149,4.435623632,1.238249453,3.197461707,2018,9
Surkhet,1/1/1981,28.5,81.7,2.621181462,88.31615535,8.63308094,51.15796345,18.96294386,7.323785901,25.25826371,13.77747389,11.48053525,18.16545039,2.215920366,4.055411227,0.661298956,3.394210183,2.677787206,4.246050914,0.889980418,3.35558094,1981,1
Surkhet,3/12/1985,28.5,81.7,2.388962141,88.31149478,8.170939948,46.37780679,20.02308094,6.335156658,26.5686423,14.47559399,12.09315274,19.37197128,2.289908616,4.240750653,0.672056136,3.568563969,2.747578329,4.409608355,0.909634465,3.50002611,1985,3
Surkhet,5/22/1989,28.5,81.7,2.00366188,88.31845953,8.472708877,46.19240209,20.30863577,6.677069191,26.84889687,14.90784595,11.94095953,19.90994125,2.308681462,4.363087467,0.649941253,3.713172324,2.75845953,4.483544386,0.879138381,3.604536554,1989,5
Surkhet,8/1/1993,28.5,81.7,1.335359008,88.31116841,8.231560052,43.59139687,20.49355744,6.049288512,27.22546997,15.0141188,12.21129243,20.22344648,2.361331593,4.57270235,0.630750653,3.941814621,2.789353786,4.654347258,0.853962141,3.800430809,1993,8
Surkhet,10/11/1997,28.5,81.7,1.628616188,88.32180809,8.219118799,44.38564621,20.11259791,5.800221932,26.81815927,14.75439948,12.06340078,19.61687337,2.279360313,4.361781984,0.614778068,3.747199739,2.677774151,4.395124021,0.818557441,3.576272846,1997,10
Surkhet,12/21/2001,28.5,81.7,2.193342037,88.37097911,8.439373368,48.06337467,19.81957572,6.874980418,26.22396867,14.62258486,11.60152089,19.16840731,2.225006527,4.167016971,0.62767624,3.539177546,2.651560052,4.286840731,0.844758486,3.441906005,2001,12
Surkhet,3/2/2006,28.5,81.7,3.375306789,88.33851828,9.620287206,55.37822454,19.72982376,9.142845953,25.60789817,14.798453,10.80928198,18.94640992,2.118877285,3.812441253,0.6504047,3.161808094,2.556533943,3.985313316,0.878537859,3.10656658,2006,3
Surkhet,5/12/2010,28.5,81.7,4.002604439,88.28827676,10.22918407,59.87440601,19.80612272,10.4339752,25.32807441,15.17407311,10.15413185,19.12682115,2.13598564,3.939438642,0.637454308,3.302317232,2.589562663,4.146488251,0.880659269,3.266103133,2010,5
Surkhet,7/22/2014,28.5,81.7,3.508856956,88.34717831,10.31086871,56.71676682,20.3410712,10.23338994,26.01943174,15.73208361,10.28747224,19.55084259,2.161698236,4.082984977,0.613788374,3.469372959,2.622808622,4.277191378,0.855976486,3.421077727,2014,7
Surkhet,9/30/2018,28.5,81.7,2.845032823,88.48562363,9.821509847,61.27205689,18.5595186,10.00415755,24.1036105,13.99161926,10.11273523,17.58008753,2.045229759,3.767133479,0.592866521,3.174310722,2.489343545,4.020656455,0.795426696,3.225667396,2018,9
Syangja,1/1/1981,28,83.8,2.463178851,85.93498695,8.417819843,52.77586162,17.43997389,6.121168407,23.45137728,12.76534595,10.6862859,16.89318538,2.284934726,4.447232376,0.631729765,3.815443864,2.661749347,4.440633159,0.847963446,3.592610966,1981,1
Syangja,3/12/1985,28,83.8,2.166031332,85.93669713,8.109308094,49.47850522,18.31520888,5.461455614,24.52134465,13.3954047,11.12610966,17.91977154,2.365,4.611847258,0.649497389,3.962167102,2.726860313,4.553446475,0.874007833,3.679654047,1985,3
Syangja,5/22/1989,28,83.8,2.116677546,85.94548303,8.449830287,49.61845953,18.53062663,5.88477154,24.67544386,13.73926893,10.93625326,18.28907311,2.398524804,4.664784595,0.663844648,4.000822454,2.774856397,4.613779373,0.911351175,3.702545692,1989,5
Syangja,8/1/1993,28,83.8,1.668126632,85.93866841,8.291625326,48.07693211,18.51031332,5.412010444,24.78015013,13.65282637,11.12744778,18.25850522,2.396018277,4.752806789,0.636155352,4.116573107,2.754027415,4.652669713,0.843524804,3.809112272,1993,8
Syangja,10/11/1997,28,83.8,1.758772846,85.94910574,8.35732376,48.68929504,18.32417755,5.3429047,24.57998042,13.59163838,10.98821149,17.96109661,2.337434726,4.604197128,0.623439948,3.980744125,2.658015666,4.465704961,0.827898172,3.638152742,1997,10
Syangja,12/21/2001,28,83.8,2.244255875,86.00075718,8.478218016,51.92549608,17.98769582,6.269190601,24.0231201,13.3258812,10.69725849,17.49109008,2.257036554,4.400587467,0.610306789,3.790287206,2.589373368,4.333825065,0.821488251,3.512362924,2001,12
Syangja,3/2/2006,28,83.8,3.698178851,85.96988903,9.498550914,58.91746736,17.94436031,8.19232376,23.50044386,13.52696475,9.97325718,17.34495431,2.152486945,4.132734987,0.596390339,3.53656658,2.491383812,4.111847258,0.796436031,3.31479765,2006,3
Syangja,5/12/2010,28,83.8,4.421129243,85.92139034,9.915156658,61.9700718,17.93962141,9.092193211,23.30707572,13.62820496,9.67886423,17.40892298,2.193498695,4.254406005,0.612865535,3.641409922,2.549921671,4.250071802,0.832330287,3.417924282,2010,5
Syangja,7/22/2014,28,83.8,5.30159373,85.9798563,10.48873285,63.76257348,18.19257348,9.967446114,23.29782495,14.13165905,9.166283475,17.31268452,2.121952972,4.011835402,0.607152188,3.404572175,2.524990202,4.133873285,0.832018289,3.301515349,2014,7
Syangja,9/30/2018,28,83.8,3.98,86.10194748,9.753172867,64.88750547,16.81380744,9.084770241,22.05986871,12.74743982,9.31249453,15.9021663,2.055142232,3.913719912,0.575076586,3.338424508,2.445842451,4.057242888,0.772560175,3.284617068,2018,9
Tanahun,1/1/1981,28,84.1,1.95381201,77.58029373,7.223557441,57.27410574,11.83916449,2.239118799,17.49022846,7.479902089,10.01024804,11.42597258,2.190874674,4.695874674,0.348067885,4.347787206,2.083061358,3.866116188,0.447584856,3.418753264,1981,1
Tanahun,3/12/1985,28,84.1,1.748100522,77.60062663,7.006031332,53.90550914,12.67101175,1.821207572,18.52120757,8.073550914,10.44785901,12.3935705,2.270809399,4.827030026,0.36118799,4.466050914,2.144732376,3.948707572,0.460698433,3.487969974,1985,3
Tanahun,5/22/1989,28,84.1,1.604751958,77.6111423,7.323335509,54.26145561,12.89524804,2.303165796,18.7063577,8.440966057,10.26549608,12.8476893,2.313870757,4.961403394,0.367154047,4.594131854,2.182480418,4.049366841,0.478883812,3.570319843,1989,5
Tanahun,8/1/1993,28,84.1,1.304758486,77.60327023,7.19343342,52.75531984,12.86111619,1.860574413,18.75921671,8.339751958,10.4195235,12.79477807,2.307265013,5.004425587,0.366657963,4.637859008,2.17383812,4.083139687,0.471396867,3.61176893,1993,8
Tanahun,10/11/1997,28,84.1,1.368446475,77.61011749,7.209099217,52.80343995,12.83306789,1.670979112,18.74417755,8.401409922,10.34263055,12.61931462,2.282539164,4.942317232,0.362597911,4.57979765,2.128727154,3.992304178,0.460639687,3.531533943,1997,10
Tanahun,12/21/2001,28,84.1,1.91345953,77.65186684,7.328851175,56.81307441,12.37652742,2.489157963,18.09229765,8.012480418,10.07979765,11.95439948,2.191442559,4.68676893,0.360300261,4.326546997,2.058498695,3.797225849,0.451697128,3.345450392,2001,12
Tanahun,3/2/2006,28,84.1,2.852624021,77.63241514,8.085045692,62.65268277,12.56710183,4.069569191,17.88688642,8.367754569,9.519112272,12.09587467,2.128668407,4.460620104,0.373394256,4.087408616,2.021990862,3.623707572,0.468165796,3.15560705,2006,3
Tanahun,5/12/2010,28,84.1,3.543714099,77.58814621,8.430045692,65.56092037,12.56253264,4.865261097,17.71167102,8.41843342,9.293061358,12.18016971,2.158472585,4.547734987,0.365652742,4.182108355,2.06616188,3.757937337,0.470241514,3.287695822,2010,5
Tanahun,7/22/2014,28,84.1,5.096655781,77.65544089,9.09747224,69.89035271,12.71003919,6.096557805,17.44487263,8.92821032,8.516551274,11.89103201,2.046786414,4.238282169,0.368765513,3.869555846,2.006322665,3.56252776,0.472240366,3.090189419,2014,7
Tanahun,9/30/2018,28,84.1,4.046017505,77.73041575,8.349080963,70.60004376,11.24958425,4.886455142,16.15774617,7.329628009,8.828161926,10.34577681,1.968052516,4.090875274,0.335623632,3.755273523,1.919102845,3.435054705,0.425645514,3.009234136,2018,9
Taplejung,1/1/1981,27.4,87.7,2.829765013,79.96693211,8.423035248,63.94048303,13.10490209,5.137806789,18.71414491,8.900920366,9.81308094,12.5995235,2.130287206,4.702193211,0.400189295,4.302030026,2.177225849,4.179007833,0.547180157,3.63174282,1981,1
Taplejung,3/12/1985,27.4,87.7,2.563498695,79.98454308,8.327114883,61.5879047,13.90379243,5.136148825,19.6478329,9.513544386,10.13441906,13.55943211,2.188087467,4.734719321,0.421605744,4.313093995,2.224281984,4.18232376,0.575019582,3.607486945,1985,3
Taplejung,5/22/1989,27.4,87.7,2.357819843,79.99872715,8.472898172,61.0039295,13.95813969,5.158648825,19.6983094,9.604308094,10.09419713,13.73461488,2.208361619,4.754751958,0.425137076,4.329562663,2.238975196,4.17323107,0.585711488,3.587389034,1989,5
Taplejung,8/1/1993,27.4,87.7,1.851344648,79.98619452,8.213981723,57.79064621,14.18276762,4.529523499,20.14915144,9.697917755,10.45130548,14.03763708,2.255469974,4.939928198,0.404921671,4.534954308,2.284073107,4.369171018,0.563328982,3.805868146,1993,8
Taplejung,10/11/1997,27.4,87.7,2.028792428,79.99365535,8.554693211,61.2433094,13.9841906,5.096586162,19.80960183,9.746063969,10.06351828,13.65184726,2.18058094,4.775770235,0.422023499,4.353772846,2.20174282,4.189092689,0.588074413,3.601220627,1997,10
Taplejung,12/21/2001,27.4,87.7,2.368374674,80.04065927,8.70598564,65.09757833,13.62603786,5.934706266,19.29170366,9.487408616,9.804575718,13.25780026,2.124810705,4.658479112,0.397721932,4.260907311,2.149406005,4.082389034,0.551879896,3.530450392,2001,12
Taplejung,3/2/2006,27.4,87.7,2.751840731,80.01430157,9.020972585,66.28196475,14.04706266,6.546422977,19.58118799,9.93020235,9.650887728,13.75967363,2.129830287,4.61017624,0.40191906,4.208413838,2.154549608,4.033152742,0.559046997,3.473883812,2006,3
Taplejung,5/12/2010,27.4,87.7,3.680430809,79.95911227,9.360006527,68.43488251,14.01387728,7.03689295,19.33276762,10.00899478,9.323792428,13.63776762,2.096050914,4.538159269,0.403727154,4.13464752,2.150913838,4.054575718,0.561625326,3.492845953,2010,5
Taplejung,7/22/2014,27.4,87.7,3.680444154,80.02730242,10.04070542,71.95093403,14.45986283,8.372135859,19.37201829,10.81142391,8.560627041,14.0018354,2.133416068,4.572769432,0.43186806,4.140920967,2.239595036,4.165297191,0.597308948,3.56797518,2014,7
Taplejung,9/30/2018,27.4,87.7,3.072319475,80.11444201,9.238949672,71.77006565,13.14838074,7.143654267,18.28557987,9.346170678,8.939015317,12.59579869,2.022932166,4.425514223,0.371400438,4.054091904,2.095754923,4.005601751,0.515820569,3.489562363,2018,9
Terhathum,1/1/1981,27.1,87.5,2.829765013,79.96693211,8.423035248,63.94048303,13.10490209,5.137806789,18.71414491,8.900920366,9.81308094,12.5995235,2.130287206,4.702193211,0.400189295,4.302030026,2.177225849,4.179007833,0.547180157,3.63174282,1981,1
Terhathum,3/12/1985,27.1,87.5,2.563498695,79.98454308,8.327114883,61.5879047,13.90379243,5.136148825,19.6478329,9.513544386,10.13441906,13.55943211,2.188087467,4.734719321,0.421605744,4.313093995,2.224281984,4.18232376,0.575019582,3.607486945,1985,3
Terhathum,5/22/1989,27.1,87.5,2.357819843,79.99872715,8.472898172,61.0039295,13.95813969,5.158648825,19.6983094,9.604308094,10.09419713,13.73461488,2.208361619,4.754751958,0.425137076,4.329562663,2.238975196,4.17323107,0.585711488,3.587389034,1989,5
Terhathum,8/1/1993,27.1,87.5,1.851344648,79.98619452,8.213981723,57.79064621,14.18276762,4.529523499,20.14915144,9.697917755,10.45130548,14.03763708,2.255469974,4.939928198,0.404921671,4.534954308,2.284073107,4.369171018,0.563328982,3.805868146,1993,8
Terhathum,10/11/1997,27.1,87.5,2.028792428,79.99365535,8.554693211,61.2433094,13.9841906,5.096586162,19.80960183,9.746063969,10.06351828,13.65184726,2.18058094,4.775770235,0.422023499,4.353772846,2.20174282,4.189092689,0.588074413,3.601220627,1997,10
Terhathum,12/21/2001,27.1,87.5,2.368374674,80.04065927,8.70598564,65.09757833,13.62603786,5.934706266,19.29170366,9.487408616,9.804575718,13.25780026,2.124810705,4.658479112,0.397721932,4.260907311,2.149406005,4.082389034,0.551879896,3.530450392,2001,12
Terhathum,3/2/2006,27.1,87.5,2.751840731,80.01430157,9.020972585,66.28196475,14.04706266,6.546422977,19.58118799,9.93020235,9.650887728,13.75967363,2.129830287,4.61017624,0.40191906,4.208413838,2.154549608,4.033152742,0.559046997,3.473883812,2006,3
Terhathum,5/12/2010,27.1,87.5,3.680430809,79.95911227,9.360006527,68.43488251,14.01387728,7.03689295,19.33276762,10.00899478,9.323792428,13.63776762,2.096050914,4.538159269,0.403727154,4.13464752,2.150913838,4.054575718,0.561625326,3.492845953,2010,5
Terhathum,7/22/2014,27.1,87.5,3.680444154,80.02730242,10.04070542,71.95093403,14.45986283,8.372135859,19.37201829,10.81142391,8.560627041,14.0018354,2.133416068,4.572769432,0.43186806,4.140920967,2.239595036,4.165297191,0.597308948,3.56797518,2014,7
