District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,Heat_Stress_Index,Drought_Index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed
Bara,1993-08-01,27.2,85.0,1.953146214,95.17881854,9.738204961,44.83722585,24.33825065,9.485084856,30.9239295,19.16334856,11.7605483,24.23156005,2.485450392,4.29886423,0.937232376,3.361194517,3.390254569,5.123922977,1.384144909,3.739719321,1993,8,25.3120711461,1.6312628211229359,1,0,24.5287859,2.038296345,14.853165793999999,2.9378524805,4.7113936035
Bara,1997-10-11,27.2,85.0,1.97073107,95.19272846,9.98633812,46.76875979,23.95437337,9.793674935,30.44280679,18.95588773,11.48714099,23.77253264,2.43517624,4.124640992,0.943883812,3.180509138,3.322767624,4.965828982,1.398825065,3.566977807,1997,10,24.953007182,1.6152532340644892,0,0,24.33825065,1.953146214,14.160698434999999,2.878971932,4.545234987
Bara,2001-12-21,27.2,85.0,2.442996084,95.26025457,10.26292428,50.43765013,23.53759138,11.2263577,29.79973238,18.58558094,11.21418407,23.24928198,2.326227154,3.898263708,0.897415144,3.000737598,3.211899478,4.832062663,1.332232376,3.499849869,2001,12,24.563883808,1.507913585929602,0,1,23.95437337,1.97073107,12.311233679999999,2.769063316,4.3651631855
Bara,2006-03-02,27.2,85.0,3.530430809,95.21574413,11.22928851,56.08003916,23.48997389,12.71144256,29.29261097,18.82415796,10.46844648,23.1341188,2.204778068,3.701684073,0.841253264,2.860600522,3.052036554,4.576494778,1.249412533,3.327043081,2006,3,24.612902741000003,1.2904977986850685,0,0,23.53759138,2.442996084,10.778531330000002,2.628407311,4.1390894255
Bara,2010-05-12,27.2,85.0,3.674223238,95.16342689,11.5302154,58.13837467,23.40599869,13.33043081,29.19359661,18.75814621,10.43511097,23.15440601,2.299758486,3.873466057,0.951240209,2.921932115,3.197865535,4.748328982,1.42310705,3.325117493,2010,5,24.55902023,1.2592154902594688,0,0,23.48997389,3.530430809,10.075567880000001,2.7488120105,4.3108975195
Bara,2014-07-22,27.2,85.0,3.673919007,95.2061855,12.07771391,57.94873939,23.98213586,13.97491182,29.56496408,19.5789484,9.986054866,23.48895493,2.253487916,3.803115611,0.867635532,2.935349445,3.156446767,4.748974526,1.319464402,3.429575441,2014,7,25.189907251,1.2780646758846919,1,0,23.40599869,3.674223238,10.007224039999999,2.7049673414999997,4.2760450685
Bara,2018-09-30,27.2,85.0,3.057789934,95.37967177,11.21621444,58.27984683,22.79695842,13.14849015,28.58923414,18.34299781,10.24678337,22.37606127,2.22750547,3.779846827,0.864814004,2.914726477,3.13297593,4.767877462,1.284223195,3.483479212,2018,9,23.918579863999998,1.3617197120036375,1,0,23.98213586,3.673919007,9.648468269999999,2.6802407,4.273862144500001
Bardiya,1981-01-01,28.3,81.4,2.79252611,94.74375326,9.496462141,47.90552872,22.87689948,9.795417755,29.41780026,17.39883159,12.01906658,22.22118146,2.337708877,3.968903394,0.854007833,3.115130548,3.151657963,4.822800261,1.193139687,3.629360313,1981,1,23.8265456941,1.416983326365812,0,1,22.79695842,3.057789934,13.081481724999998,2.74468342,4.3958518275
Bardiya,1985-03-12,28.3,81.4,2.51924282,94.72015666,8.950613577,43.35390992,23.98576371,8.706220627,30.74957572,18.15585509,12.59375326,23.47773499,2.416331593,4.126958225,0.891201044,3.235828982,3.246853786,5.001964752,1.248785901,3.752983029,1985,3,24.880825067700002,1.5073937573850005,0,0,22.87689948,2.79252611,15.279543083,2.8315926895,4.5644614885
Bardiya,1989-05-22,28.3,81.4,2.205966057,94.72400783,9.263413838,42.86751305,24.33069191,9.035639687,31.04178198,18.67163838,12.37016971,24.02639034,2.432695822,4.199556136,0.875019582,3.324275457,3.258204961,5.023537859,1.229947781,3.793387728,1989,5,25.2570332938,1.580829926483593,0,0,23.98576371,2.51924282,15.295052222999999,2.8454503915,4.6115469975
Bardiya,1993-08-01,28.3,81.4,1.459765013,94.71784595,8.958981723,40.15889687,24.55008486,8.346403394,31.4646671,18.78706266,12.67784595,24.37336815,2.468603133,4.35464752,0.849144909,3.505528721,3.266103133,5.077584856,1.201449086,3.875907311,1993,8,25.4459830323,1.7361104815721111,1,0,24.33069191,2.205966057,16.203681466,2.867353133,4.716116188
Bardiya,1997-10-11,28.3,81.4,1.768426893,94.73625979,9.041436031,41.73120104,24.01210183,8.305744125,30.83321149,18.42756527,12.40529373,23.63907963,2.332983029,4.103831593,0.786781984,3.316684073,3.064171018,4.778903394,1.082565274,3.696090078,1997,10,24.9162454331,1.6572945570046058,0,0,24.55008486,1.459765013,15.706357704999999,2.6985770235000004,4.4413674935
Bardiya,2001-12-21,28.3,81.4,2.270182768,94.7901436,9.315613577,45.54067885,23.6939752,9.473903394,30.2593342,18.28802219,11.97150783,23.18744778,2.321129243,3.996292428,0.821644909,3.174725849,3.093903394,4.794673629,1.144536554,3.650104439,2001,12,24.625536557700002,1.5473180959694783,0,1,24.01210183,1.768426893,14.220071806,2.7075163184999997,4.3954830285
Bardiya,2006-03-02,28.3,81.4,3.504980418,94.74984987,10.62589426,52.68760444,23.52585509,11.73669713,29.57912533,18.37543081,11.2035705,22.90856397,2.211207572,3.709007833,0.824634465,2.883870757,2.981409922,4.540254569,1.15401436,3.385907311,2006,3,24.588444516,1.2967200134297656,0,0,23.6939752,2.270182768,11.78915796,2.596308747,4.124631201
Bardiya,2010-05-12,28.3,81.4,4.057238903,94.69590731,11.24627937,57.23302219,23.52252611,12.98339426,29.26465405,18.64317232,10.62170366,22.99432768,2.278922977,3.863237598,0.868962141,2.994125326,3.096383812,4.725587467,1.259693211,3.46573107,2010,5,24.647154047,1.1869845304430022,0,0,23.52585509,3.504980418,10.53913185,2.6876533945,4.2944125325
Bardiya,2014-07-22,28.3,81.4,3.562749837,94.74681907,11.13529719,52.3097518,24.18782495,12.36731548,30.20079033,19.22996734,10.97068583,23.56035924,2.268967995,3.961469628,0.810960157,3.150502939,3.07793599,4.772534291,1.175591117,3.596903984,2014,7,25.301354669,1.3068403470423173,1,0,23.52252611,4.057238903,11.82050947,2.6734519925,4.3670019595000005
Bardiya,2018-09-30,28.3,81.4,2.894376368,94.93150985,10.79894967,58.12448578,22.31052516,12.56466083,28.10227571,17.52301969,10.57956236,21.54037199,2.118008753,3.671772429,0.731816193,2.939715536,2.866236324,4.50619256,1.02868709,3.478052516,2018,9,23.390420127000002,1.3782949733899055,1,0,24.18782495,3.562749837,9.745864330000002,2.4921225385,4.0889824945
Bhaktapur,1981-01-01,27.7,85.5,1.898093995,77.93791123,7.298714099,56.74321149,12.15704308,2.318224543,18.00474543,7.774915144,10.22997389,11.66568538,2.21212141,4.982075718,0.436749347,4.545267624,2.193975196,4.337362924,0.570287206,3.76694517,1981,1,12.886914489899999,1.244941556285218,0,1,22.31052516,2.894376368,9.838818537,2.203048303,4.659719321
Bhaktapur,1985-03-12,27.7,85.5,1.87424282,77.95765013,7.241351175,55.30552219,12.88810705,2.346860313,18.78337467,8.349438642,10.4339752,12.53268277,2.264471279,4.970620104,0.463152742,4.507291123,2.241116188,4.30133812,0.60078329,3.700469974,1985,3,13.6122421675,1.273517385499146,0,0,12.15704308,1.898093995,10.541246737,2.2527937335,4.635979111999999
Bhaktapur,1989-05-22,27.7,85.5,1.521005222,77.96756527,7.402206266,54.080953,13.15632507,2.496018277,19.14075718,8.627761097,10.5132376,13.06761749,2.306899478,5.137251958,0.43035248,4.706912533,2.260300261,4.423453003,0.557950392,3.86575718,1989,5,13.896545696599999,1.3523843946913083,0,0,12.88810705,1.87424282,10.660306793,2.2835998694999997,4.7803524804999995
Bhaktapur,1993-08-01,27.7,85.5,1.328244125,77.9587859,7.315541775,52.97761749,13.15087467,2.083922977,19.22321149,8.613374674,10.60986292,13.02480418,2.317154047,5.212813316,0.431533943,4.781148825,2.273178851,4.516116188,0.563211488,3.95270235,1993,8,13.8824288475,1.390470985897085,1,0,13.15632507,1.521005222,11.066951693,2.295166449,4.864464752
Bhaktapur,1997-10-11,27.7,85.5,1.360280679,77.96530679,7.368191906,53.45366841,13.11148172,2.027480418,19.16793081,8.681840731,10.48609661,12.85568538,2.265626632,5.118067885,0.444941253,4.673048303,2.20843342,4.394575718,0.575626632,3.819027415,1997,10,13.8483009106,1.382826850719896,0,0,13.15087467,1.328244125,11.084001302,2.2370300260000002,4.7563218015
Bhaktapur,2001-12-21,27.7,85.5,1.944131854,78.00921671,7.563936031,58.09843995,12.60045039,3.047780679,18.43879896,8.247950392,10.19091384,12.11777415,2.185665796,4.865535248,0.431546997,4.433922977,2.145515666,4.178178851,0.555117493,3.623172324,2001,12,13.3568439931,1.250262992053652,0,1,13.11148172,1.360280679,9.552669711,2.165590731,4.5218570494999994
Bhaktapur,2006-03-02,27.7,85.5,2.543981723,77.98850522,8.149223238,62.29488251,12.8760705,4.242832898,18.39934073,8.655013055,9.744131854,12.44095953,2.153896867,4.72323107,0.44404047,4.279105744,2.127043081,4.057336815,0.575332898,3.481840731,2006,3,13.6909928238,1.140177303190382,0,0,12.60045039,1.944131854,8.633237602000001,2.140469974,4.3902839425
Bhaktapur,2010-05-12,27.7,85.5,2.964210183,77.94263055,8.436436031,64.59234987,12.83080287,4.873204961,18.23421671,8.637584856,9.596586162,12.43616841,2.213028721,4.787519582,0.49404047,4.293570496,2.21618799,4.189921671,0.648113577,3.541971279,2010,5,13.6744464731,1.0552829539429114,0,0,12.8760705,2.543981723,7.9575979089999995,2.2146083555000002,4.488720626499999
Bhaktapur,2014-07-22,27.7,85.5,2.940444154,78.00937949,9.008863488,67.44697583,13.23468975,6.008158067,18.28281515,9.398680601,8.884167211,12.65405617,2.148295232,4.6993403,0.435388635,4.263919007,2.166041803,4.154082299,0.568216852,3.586237753,2014,7,14.1355760988,1.0731720906689564,1,0,12.83080287,2.964210183,7.226531682999999,2.1571685175,4.4267112995
Bhaktapur,2018-09-30,27.7,85.5,2.298118162,78.08816193,8.145142232,66.21113786,11.95413567,4.564113786,17.24356674,7.966345733,9.277111597,11.29417943,2.081838074,4.632363239,0.384485777,4.247680525,2.093194748,4.092231947,0.507549234,3.584573304,2018,9,12.7686498932,1.1589169951948133,1,0,13.23468975,2.940444154,7.390021883999999,2.087516411,4.362297593
Chitawan,1981-01-01,27.7,84.4,2.346455614,92.216547,9.277238903,48.57934726,21.62680809,8.649562663,27.77947781,16.71805483,11.06163185,21.15213446,2.218120104,4.075685379,0.706553525,3.369164491,2.78287859,4.353100522,0.981018277,3.372238903,1981,1,22.554531980300002,1.464763671124611,0,1,11.95413567,2.298118162,12.977245427000001,2.500499347,4.214392950500001
Chitawan,1985-03-12,27.7,84.4,2.2,92.20486945,9.042571802,46.88421018,22.39516319,8.180561358,28.63634465,17.32469974,11.31154047,22.04414491,2.262552219,4.14328329,0.73383812,3.409412533,2.816272846,4.396468668,1.017310705,3.379229765,1985,3,23.2994203702,1.5188934088776032,0,0,21.62680809,2.346455614,14.214601832000001,2.5394125325,4.269875979
Chitawan,1989-05-22,27.7,84.4,1.987708877,92.21132507,9.212108355,45.08761097,22.76405352,8.238126632,29.07742167,17.71529373,11.36226501,22.56648172,2.329954308,4.225972585,0.762637076,3.463348564,2.914980418,4.511990862,1.084712794,3.427336815,1989,5,23.6852643555,1.5730647133054005,0,0,22.39516319,2.2,14.525926888,2.622467363,4.3689817235
Chitawan,1993-08-01,27.7,84.4,1.678061358,92.20477807,9.120091384,44.52604439,22.68357702,7.89401436,29.07678851,17.59895561,11.47782637,22.45359008,2.31151436,4.27270235,0.721318538,3.551403394,2.875437337,4.516429504,0.989849869,3.526827676,1993,8,23.5955861584,1.6319072971453554,1,0,22.76405352,1.987708877,14.789562660000001,2.5934758485,4.394565927
Chitawan,1997-10-11,27.7,84.4,1.752937337,92.21761097,9.267682768,45.76627937,22.40705614,7.991840731,28.70656658,17.53907963,11.16738251,22.06849217,2.244830287,4.1470953,0.704092689,3.442865535,2.769118799,4.341318538,0.967447781,3.37401436,1997,10,23.333824416800002,1.6080261188715448,0,0,22.68357702,1.678061358,14.415215409000002,2.506974543,4.244206919
Chitawan,2001-12-21,27.7,84.4,2.275411227,92.27877937,9.521024804,49.5587859,22.00343342,9.322082245,28.07218016,17.19715405,10.8752611,21.55221932,2.148518277,3.922389034,0.688172324,3.234281984,2.676579634,4.194882507,0.969327676,3.225417755,2001,12,22.9555359004,1.4911488263710342,0,1,22.40705614,1.752937337,12.681351175,2.4125489555,4.0586357705000005
Chitawan,2006-03-02,27.7,84.4,3.454693211,92.23904047,10.58343342,56.00306789,21.92604439,11.08041775,27.51063316,17.4116906,10.09907963,21.4093799,2.04868799,3.721527415,0.652741514,3.06881201,2.560045692,3.99270235,0.913720627,3.078981723,2006,3,22.984387732000002,1.254529858246086,0,0,22.00343342,2.275411227,10.84562664,2.304366841,3.8571148825000003
Chitawan,2010-05-12,27.7,84.4,3.964321149,92.18749347,11.01017624,58.8760705,21.86657311,11.98584204,27.30935379,17.44543734,9.863916449,21.40142298,2.078479112,3.851573107,0.657695822,3.193707572,2.604164491,4.122062663,0.921116188,3.200894256,2010,5,22.967590734,1.151425923499188,0,0,21.92604439,3.454693211,9.880731070000001,2.3413218015000004,3.9868178850000002
Chitawan,2014-07-22,27.7,84.4,4.959503592,92.23779882,11.73226649,60.77799477,22.12361855,12.99213586,27.27219464,17.97391901,9.29836708,21.31297191,2.03190725,3.645349445,0.642913129,3.002364468,2.61369693,4.094461137,0.923984324,3.170692358,2014,7,23.296845199,0.9622583834386725,1,0,21.86657311,3.964321149,9.13148269,2.32280209,3.869905291
Chitawan,2018-09-30,27.7,84.4,3.967352298,92.39557987,10.96571116,61.58166302,20.85398249,12.2421663,26.1650547,16.71678337,9.448555799,20.04266958,1.954967177,3.553873085,0.593435449,2.960043764,2.512844639,4.029146608,0.835754923,3.193544858,2018,9,21.950553606,1.1178019520643176,1,0,22.12361855,4.959503592,8.61181619,2.2339059079999997,3.7915098465
Dadeldhura,1981-01-01,29.3,80.6,2.184151436,85.5410705,7.936671018,49.88429504,17.30615535,5.379223238,23.99282637,11.89926893,12.0936423,16.3537859,2.11636423,3.987617493,0.531736292,3.45613577,2.515496084,4.161201044,0.716057441,3.445084856,1981,1,18.0998224518,1.3560784211996944,0,1,20.85398249,3.967352298,11.926932112000001,2.315930157,4.0744092685
Dadeldhura,1985-03-12,29.3,80.6,1.948466057,85.54443864,7.502637076,45.21206266,18.38061358,4.477513055,25.28409269,12.66067885,12.62325065,17.54498695,2.17464752,4.153178851,0.541194517,3.611964752,2.569164491,4.316070496,0.728204961,3.58785248,1985,3,19.130877287599997,1.4379033840773805,0,0,17.30615535,2.184151436,13.903100525,2.3719060055,4.2346246735
Dadeldhura,1989-05-22,29.3,80.6,1.499112272,85.55136423,7.829543081,45.35839426,18.67277415,4.975065274,25.54535248,13.12413185,12.42124674,18.12625326,2.184236292,4.25497389,0.506938642,3.748041775,2.563596606,4.369118799,0.691037859,3.678093995,1989,5,19.455728458099998,1.5366308911806903,0,0,18.38061358,1.948466057,13.697708875999998,2.373916449,4.3120463445
Dadeldhura,1993-08-01,29.3,80.6,1.410130548,85.5447389,7.983309399,46.1251436,18.55637728,5.108002611,25.37365535,13.10318538,12.27050261,17.96312663,2.178361619,4.24941906,0.497963446,3.751253264,2.545110966,4.355045692,0.670293734,3.684791123,1993,8,19.3547082199,1.5504984490556317,1,0,18.67277415,1.499112272,13.448374669,2.3617362925,4.302232376
Dadeldhura,1997-10-11,29.3,80.6,1.578681462,85.55389034,7.824960836,45.56175587,18.28974543,4.502167102,25.18561358,12.86856397,12.31684073,17.51251958,2.140509138,4.130992167,0.511194517,3.619804178,2.493746736,4.195626632,0.683250653,3.51214752,1997,10,19.0722415136,1.5083446815868322,0,0,18.55637728,1.410130548,13.787578328,2.317127937,4.163309399499999
Dadeldhura,2001-12-21,29.3,80.6,2.202212794,85.60006527,7.95881201,48.94572454,18.00874674,5.458975196,24.59828329,12.72594648,11.8724282,17.05281984,2.095006527,3.945972585,0.520509138,3.425313316,2.477186684,4.09229765,0.697075718,3.395189295,2001,12,18.804627941,1.3754058003201144,0,1,18.28974543,1.578681462,12.549771543999999,2.2860966055,4.019135117499999
Dadeldhura,2006-03-02,29.3,80.6,2.967447781,85.57030026,8.851827676,53.88564621,18.1513577,7.166906005,24.36616188,13.01677546,11.34934073,17.18341384,2.02272846,3.727493473,0.534725849,3.192748042,2.409497389,3.893583551,0.72017624,3.173518277,2006,3,19.0365404676,1.2281524342426189,0,0,18.00874674,2.202212794,10.984451694999997,2.2161129245,3.810538512
Dadeldhura,2010-05-12,29.3,80.6,3.709027415,85.51924282,9.51381201,59.00637728,18.17879243,8.671220627,24.00977154,13.37971932,10.63022193,17.32523499,2.034406005,3.809223238,0.520137076,3.289379896,2.441671018,4.029778068,0.718988251,3.310770235,2010,5,19.130173631,1.0818387214624035,0,0,18.1513577,2.967447781,9.507571803000001,2.2380385115,3.919500653
Dadeldhura,2014-07-22,29.3,80.6,2.847093403,85.58127368,9.621998694,55.78757022,18.80225343,8.513344219,24.84357936,14.02176355,10.82172436,17.90903331,2.081293272,4.06081646,0.505976486,3.554644024,2.495434357,4.271378184,0.704376225,3.566845199,2014,7,19.7644532994,1.2732703601141169,1,0,18.17879243,3.709027415,10.288909211,2.2883638145000003,4.166097322
Dadeldhura,2018-09-30,29.3,80.6,2.347242888,85.70435449,8.996739606,59.80962801,16.90571116,8.048030635,22.90660832,12.03557987,10.87091904,15.82912473,1.972910284,3.683960613,0.47321663,3.210962801,2.377527352,3.929124726,0.649080963,3.280087527,2018,9,17.8053851206,1.3106445490962062,1,0,18.80225343,2.847093403,8.857680525,2.175218818,3.8065426694999998
Dailekh,1981-01-01,28.8,81.7,2.630463446,84.74324413,8.242173629,54.02846606,16.5904765,6.116664491,22.72080287,11.65447781,11.06598564,15.81823107,2.209986945,4.175221932,0.637682768,3.537258486,2.540926893,4.130365535,0.84613577,3.284301567,1981,1,17.414693862900002,1.2441430890195175,0,1,16.90571116,2.347242888,10.473812009000001,2.375456919,4.1527937335
Dailekh,1985-03-12,28.8,81.7,2.398015666,84.74862924,7.811488251,48.97313969,17.64312663,5.168903394,24.04523499,12.32383159,11.72140992,17.02887076,2.295091384,4.396749347,0.629086162,3.767624021,2.614562663,4.312800261,0.844634465,3.468178851,1985,3,18.424275455100002,1.3246141688269366,0,0,16.5904765,2.630463446,12.474223236,2.4548270235,4.354774804
Dailekh,1989-05-22,28.8,81.7,2.022800261,84.75616841,8.124660574,49.03606397,17.88762402,5.536462141,24.29612272,12.70505875,11.5910248,17.53071802,2.313453003,4.536018277,0.608172324,3.927963446,2.624275457,4.417232376,0.812428198,3.604941253,1989,5,18.7000900774,1.4070703470811716,0,0,17.64312663,2.398015666,12.351161879,2.46886423,4.476625326500001
Dailekh,1993-08-01,28.8,81.7,1.33886423,84.74832898,7.878113577,46.2058094,18.0712141,4.862382507,24.69126632,12.78833551,11.90321802,17.85592689,2.372291123,4.772845953,0.582336815,4.190496084,2.660763708,4.62194517,0.778361619,3.843720627,1993,8,18.8590254577,1.5488232987719253,1,0,17.88762402,2.022800261,13.208831593,2.5165274155,4.6973955615000005
Dailekh,1997-10-11,28.8,81.7,1.630633159,84.75577676,7.838224543,46.6861423,17.77224543,4.55558094,24.39052872,12.59517624,11.7951893,17.3097389,2.298172324,4.562460836,0.579556136,3.983067885,2.56616188,4.374144909,0.76502611,3.609079634,1997,10,18.556067884300003,1.4811553922271745,0,0,18.0712141,1.33886423,13.216664490000003,2.432167102,4.4683028725
Dailekh,2001-12-21,28.8,81.7,2.194673629,84.8024282,8.023753264,50.34105091,17.47327676,5.566899478,23.77922977,12.44903394,11.33037206,16.85700392,2.235254569,4.342186684,0.583701044,3.758381201,2.531899478,4.227225849,0.776468668,3.450815927,2001,12,18.2756520864,1.359439804948993,0,1,17.77224543,1.630633159,11.906377282000001,2.3835770235,4.2847062665
Dailekh,2006-03-02,28.8,81.7,3.366096606,84.77460836,9.120091384,57.74885117,17.4256658,7.797859008,23.19686684,12.66791775,10.52874674,16.66453655,2.129601828,3.950802872,0.625365535,3.325293734,2.444993473,3.889386423,0.830215405,3.059197128,2006,3,18.3376749384,1.1253520136036346,0,0,17.47327676,2.194673629,9.627806792000001,2.2872976505000002,3.9200946475
Dailekh,2010-05-12,28.8,81.7,4.03113577,84.72652089,9.671677546,61.98840078,17.53753916,8.99555483,22.96624674,13.0433094,9.923178851,16.90052219,2.145248042,4.083818538,0.597127937,3.48674282,2.470561358,4.067950392,0.811142298,3.256951697,2010,5,18.5047069146,0.9969857689850515,0,0,17.4256658,3.366096606,8.541984330000002,2.3079047,4.075884465
Dailekh,2014-07-22,28.8,81.7,3.638471587,84.78956238,9.898772044,60.22787067,17.95505552,9.127576747,23.44056172,13.55239059,9.888282169,17.16457871,2.162266492,4.190385369,0.572286088,3.617922926,2.499712606,4.17288047,0.793082952,3.379510124,2014,7,18.944932724399997,1.0885480808443024,1,0,17.53753916,4.03113577,8.827478772999998,2.330989549,4.1816329195
Dailekh,2018-09-30,28.8,81.7,2.95059081,84.90387309,9.314332604,63.85892779,16.27553611,8.589628009,21.67601751,11.86938731,9.806673961,15.28728665,2.059803063,3.894485777,0.582013129,3.312800875,2.391269147,3.927877462,0.773741794,3.154573304,2018,9,17.2069693704,1.1703249833266172,1,0,17.95505552,3.638471587,7.685908101000001,2.2255361049999998,3.9111816194999998
Dang,1981-01-01,28.0,82.4,2.899151436,86.48105091,8.480091384,52.94023499,17.7397846,6.754295039,23.85106397,13.01640992,10.8349282,16.9854765,2.485045692,4.570535248,0.907650131,3.662584856,3.03156658,4.724099217,1.245267624,3.479053525,1981,1,18.5877937384,1.2282876201188517,0,1,16.27553611,2.95059081,10.985489561000001,2.758306136,4.6473172325
Dang,1985-03-12,28.0,82.4,2.564536554,86.4814295,8.064281984,48.39146867,18.7512141,5.864751958,25.12881201,13.69217363,11.43659922,18.18802872,2.580620104,4.77323107,0.930953003,3.842545692,3.121625326,4.887284595,1.279347258,3.608159269,1985,3,19.557642298399998,1.3276952640649418,0,0,17.7397846,2.899151436,12.886462142,2.851122715,4.830257832499999
Dang,1989-05-22,28.0,82.4,2.370443864,86.49002611,8.433048303,48.90001305,18.95356397,6.323355091,25.25165796,14.04227807,11.20947128,18.55613577,2.589138381,4.851990862,0.892010444,3.959889034,3.121873368,4.937826371,1.233681462,3.704347258,1989,5,19.7968688003,1.3728228984832838,0,0,18.7512141,2.564536554,12.630208879000001,2.8555058745000004,4.8949086165
Dang,1993-08-01,28.0,82.4,1.576168407,86.48353133,8.126005222,45.95890339,19.0849282,5.534830287,25.60460836,14.05684726,11.54741514,18.80701044,2.634640992,5.049993473,0.879347258,4.170789817,3.14093342,5.075319843,1.212415144,3.862748042,1993,8,19.8975287222,1.5347757754747162,1,0,18.95356397,2.370443864,13.550097913,2.887787206,5.062656658
Dang,1997-10-11,28.0,82.4,1.870182768,86.49178198,8.154928198,46.69819191,18.82012402,5.397610966,25.30958877,13.91917102,11.3904765,18.32175587,2.509086162,4.803518277,0.819497389,3.98363577,2.961964752,4.781671018,1.108420366,3.673113577,1997,10,19.6356168398,1.4677762969853747,0,0,19.0849282,1.576168407,13.422513054000001,2.735525457,4.7925946475
Dang,2001-12-21,28.0,82.4,2.321520888,86.54064621,8.278785901,49.60254569,18.55704961,6.255920366,24.82954308,13.75150131,11.07793734,17.95125326,2.493387728,4.685385117,0.842689295,3.842787206,2.987832898,4.749523499,1.151847258,3.597754569,2001,12,19.3849282001,1.369603434589703,0,1,18.82012402,1.870182768,12.301129244,2.7406103130000004,4.717454308000001
Dang,2006-03-02,28.0,82.4,3.779060052,86.50947781,9.383015666,56.91383812,18.47477807,8.410639687,24.25218016,13.92370757,10.32862272,17.75948433,2.385443864,4.345815927,0.880332898,3.465522193,2.900593995,4.485685379,1.202624021,3.283126632,2006,3,19.4130796366,1.077589370469222,0,0,18.55704961,2.321520888,10.064138383,2.6430189295,4.415750653
Dang,2010-05-12,28.0,82.4,4.293785901,86.46261749,9.822016971,60.35457572,18.52791775,9.371429504,24.09475196,14.08186684,10.01296345,17.93546997,2.451259791,4.504406005,0.912362924,3.591664491,2.991455614,4.658851175,1.274503916,3.38368799,2010,5,19.5101194471,0.9771458982403307,0,0,18.47477807,3.779060052,9.156488246,2.7213577024999998,4.581628589999999
Dang,2014-07-22,28.0,82.4,4.175780536,86.52228609,10.09695624,59.07175049,18.95268452,9.611391248,24.50363815,14.65448726,9.849052907,18.20384063,2.426009144,4.480653168,0.871312867,3.609438276,2.974846506,4.650444154,1.233598955,3.416812541,2014,7,19.962380143999997,1.0144230872356317,1,0,18.52791775,4.293785901,9.341293271999998,2.7004278250000002,4.565548660999999
Dang,2018-09-30,28.0,82.4,3.306717724,86.64619256,9.496280088,62.00625821,17.41148796,9.051487965,22.90393873,13.17146608,9.732538293,16.50842451,2.32166302,4.281750547,0.824923414,3.456586433,2.847549234,4.5002407,1.12654267,3.373610503,2018,9,18.3611159688,1.1366767468386891,1,0,18.95268452,4.175780536,8.359999994999999,2.584606127,4.3909956235
Darchula,1981-01-01,29.9,80.6,1.51671671,73.7964752,6.043413838,54.34444517,8.950979112,-0.85171671,15.4370953,3.700424282,11.73686684,8.515189295,2.305522193,4.906233681,0.389778068,4.516214099,2.269353786,4.339301567,0.480254569,3.859151436,1981,1,9.5553204958,1.2160923485407569,0,1,17.41148796,3.306717724,9.802695822,2.2874379895,4.622767624
Darchula,1985-03-12,29.9,80.6,1.300900783,73.83060052,5.757480418,49.26956266,10.04708225,-1.427193211,16.73295692,4.530261097,12.20278068,9.827682768,2.377447781,5.10348564,0.391964752,4.711409922,2.329007833,4.4995953,0.484745431,4.014843342,1985,3,10.622830291800001,1.2946789718506886,0,0,8.950979112,1.51671671,11.474275461000001,2.3532278069999997,4.80154047
Darchula,1989-05-22,29.9,80.6,0.919830287,73.83657963,6.049882507,49.71825718,10.40407963,-0.847245431,17.05936684,5.090372063,11.96889687,10.53954308,2.400972585,5.248785901,0.3854047,4.863198433,2.326455614,4.583668407,0.476103133,4.107428198,1989,5,11.0090678807,1.3819662362032052,0,0,10.04708225,1.300900783,11.251325061,2.3637140995,4.9162271539999995
Darchula,1993-08-01,29.9,80.6,1.014543081,73.82715405,6.265248042,51.65322454,10.20569191,-0.516690601,16.74738903,5.012082245,11.7352611,10.25603133,2.383061358,5.219862924,0.388844648,4.831259791,2.310385117,4.554889034,0.4804047,4.074353786,1993,8,10.832216714200001,1.3566953731074989,1,0,10.40407963,0.919830287,10.722382511000001,2.3467232375,4.887375979
Darchula,1997-10-11,29.9,80.6,1.124288512,73.83568538,6.050300261,49.60571149,10.12432115,-1.319314621,16.78847911,4.882552219,11.90585509,9.956083551,2.355966057,5.104438642,0.388779373,4.715456919,2.285704961,4.435130548,0.481436031,3.953642298,1997,10,10.7293511761,1.332256551481984,0,0,10.20569191,1.014543081,11.443635771,2.320835509,4.769784595
Darchula,2001-12-21,29.9,80.6,1.619967363,73.8719517,6.096938642,52.93287859,9.730398172,-0.674614883,16.11284595,4.591018277,11.52204961,9.337134465,2.29247389,4.877885117,0.396827676,4.481142298,2.255796345,4.292604439,0.493446475,3.799373368,2001,12,10.3400920362,1.2210145741429959,0,1,10.12432115,1.124288512,10.405013055,2.2741351175,4.585244778
